"id","title","authors"
"ko05200","NRAS and BRAF mutations arise early during melanoma pathogenesis and are preserved throughout tumor progression.","Omholt K, Platz A, Kanter L, Ringborg U, Hansson J."
"ko05200","Cutaneous melanoma.","Thompson JF, Scolyer RA, Kefford RF."
"ko05200","Role of cadherins and matrixins in melanoma.","Gruss C, Herlyn M."
"ko05200","Genetic interaction between NRAS and BRAF mutations and PTEN/MMAC1 inactivation in melanoma.","Tsao H, Goel V, Wu H, Yang G, Haluska FG."
"ko05200","MITF: master regulator of melanocyte development and melanoma oncogene.","Levy C, Khaled M, Fisher DE."
"ko05200","Integrative genomic analyses identify MITF as a lineage survival oncogene amplified in malignant melanoma.","Garraway LA, Widlund HR, Rubin MA, Getz G, Berger AJ, Ramaswamy S, Beroukhim R, Milner DA, Granter SR, Du J, Lee C, Wagner SN, Li C, Golub TR, Rimm DL, Meyerson ML, Fisher DE, Sellers WR."
"ko05200","Cancer biology: the weakest link?","Merlino G."
"ko05200","Melanoma genetics and the development of rational therapeutics.","Chudnovsky Y, Khavari PA, Adams AE."
"ko05200","Genetic alterations in melanocytic tumors.","Takata M, Saida T."
"ko05200","The genetics of malignant melanoma: lessons from mouse and man.","Chin L."
"ko05200","Melanoma.","Miller AJ, Mihm MC Jr."
"ko05200","Hedgehog signalling in cancer.","Toftgard R."
"ko05200","Role of apoptosis in basal cell and squamous cell carcinoma formation.","Erb P, Ji J, Wernli M, Kump E, Glaser A, Buchner SA."
"ko05200","Immunohistochemical detection for nuclear beta-catenin in sporadic basal cell carcinoma.","Yamazaki F, Aragane Y, Kawada A, Tezuka T."
"ko05200","The hedgehog signaling network.","Cohen MM Jr."
"ko05200","Somatic mutations in the PTCH, SMOH, SUFUH and TP53 genes in sporadic basal cell carcinomas.","Reifenberger J, Wolter M, Knobbe CB, Kohler B, Schonicke A, Scharwachter C, Kumar K, Blaschke B, Ruzicka T, Reifenberger G."
"ko05200","Hedgehog signalling in cancer formation and maintenance.","Pasca di Magliano M, Hebrok M."
"ko05200","Nuclear beta-catenin in basal cell carcinoma correlates with increased proliferation.","Saldanha G, Ghura V, Potter L, Fletcher A."
"ko05200","The Hedgehog signalling pathway and cancer.","Saldanha G."
"ko05200","Basal-cell carcinoma.","Rubin AI, Chen EH, Ratner D."
"ko05200","Hedgehog signalling in skin development and cancer.","Athar M, Tang X, Lee JL, Kopelovich L, Kim AL."
"ko05200","The genetics of skin cancer.","Tsai KY, Tsao H."
"ko05200","Sonic hedgehog signaling in basal cell carcinomas.","Daya-Grosjean L, Couve-Privat S."
"ko05200","Basal cell carcinoma: a dermatopathological and molecular biological update.","Saldanha G, Fletcher A, Slater DN."
"ko05200","Molecular aetiology and pathogenesis of basal cell carcinoma.","Tilli CM, Van Steensel MA, Krekels GA, Neumann HA, Ramaekers FC."
"ko05200","PKB/Akt mediates cell-cycle progression by phosphorylation of p27(Kip1) at threonine 157 and modulation of its cellular localization.","Shin I, Yakes FM, Rojo F, Shin NY, Bakin AV, Baselga J, Arteaga CL."
"ko05200","Control of oncogenesis and cancer therapy resistance by the transcription factor NF-kappaB.","Baldwin AS."
"ko05200","p53 loss of function enhances genomic instability and accelerates clonal evolution of murine myeloid progenitors expressing the p(210)BCR-ABL tyrosine kinase.","Brusa G, Benvenuti M, Mazzacurati L, Mancini M, Pattacini L, Martinelli G, Barbieri E, Greenberger JS, Baccarani M, Santucci MA."
"ko05200","The t(3;21) fusion product, AML1/Evi-1, interacts with Smad3 and blocks transforming growth factor-beta-mediated growth inhibition of myeloid cells.","Kurokawa M, Mitani K, Imai Y, Ogawa S, Yazaki Y, Hirai H."
"ko05200","Role of transforming growth factor-beta in hematologic malignancies.","Dong M, Blobe GC."
"ko05200","Molecular mechanisms of leukemogenesis by AML1/EVI-1.","Mitani K."
"ko05200","The biology of chronic myeloid leukemia.","Faderl S, Talpaz M, Estrov Z, O'Brien S, Kurzrock R, Kantarjian HM."
"ko05200","The biology of CML blast crisis.","Calabretta B, Perrotti D."
"ko05200","The molecular biology of chronic myeloid leukemia.","Deininger MW, Goldman JM, Melo JV."
"ko05200","Mechanisms of BCR-ABL in the pathogenesis of chronic myelogenous leukaemia.","Ren R."
"ko05200","ATRA resolves the differentiation block in t(15;17) acute myeloid leukemia by restoring PU.1 expression.","Mueller BU, Pabst T, Fos J, Petkovic V, Fey MF, Asou N, Buergi U, Tenen DG."
"ko05200","The emerging role of Wnt signaling in the pathogenesis of acute myeloid leukemia.","Mikesch JH, Steffen B, Berdel WE, Serve H, Muller-Tidow C."
"ko05200","Suppression of myeloid transcription factors and induction of STAT response genes by AML-specific Flt3 mutations.","Mizuki M, Schwable J, Steur C, Choudhary C, Agrawal S, Sargin B, Steffen B, Matsumura I, Kanakura Y, Bohmer FD, Muller-Tidow C, Berdel WE, Serve H."
"ko05200","The role of the AML1 transcription factor in leukemogenesis.","Lorsbach RB, Downing JR."
"ko05200","Normal and oncogenic forms of the receptor tyrosine kinase kit.","Lennartsson J, Jelacic T, Linnekin D, Shivakrupa R."
"ko05200","Phosphoinositide 3-kinase/Akt signaling pathway and its therapeutical implications for human acute myeloid leukemia.","Martelli AM, Nyakern M, Tabellini G, Bortul R, Tazzari PL, Evangelisti C, Cocco L."
"ko05200","The role of FLT3 in haematopoietic malignancies.","Stirewalt DL, Radich JP."
"ko05200","Signal transduction of oncogenic Flt3.","Choudhary C, Muller-Tidow C, Berdel WE, Serve H."
"ko05200","Disruption of differentiation in human cancer: AML shows the way.","Tenen DG."
"ko05200","The molecular pathogenesis of acute myeloid leukemia.","Steffen B, Muller-Tidow C, Schwable J, Berdel WE, Serve H."
"ko05200","Cancer after nuclear fallout: lessons from the Chernobyl accident.","Williams D."
"ko05200","Thyroid cancer.","Gimm O."
"ko05200","Molecular pathology of well-differentiated thyroid carcinomas.","Sobrinho-Simoes M, Preto A, Rocha AS, Castro P, Maximo V, Fonseca E, Soares P."
"ko05200","Oncogenic rearrangements of the NTRK1/NGF receptor.","Pierotti MA, Greco A."
"ko05200","RET/PTC activation in papillary thyroid carcinoma: European Journal of Endocrinology Prize Lecture.","Santoro M, Melillo RM, Fusco A."
"ko05200","The paired box-8/peroxisome proliferator-activated receptor-gamma oncogene in thyroid tumorigenesis.","Reddi HV, McIver B, Grebe SK, Eberhardt NL"
"ko05200","Is BRAF the Achilles' Heel of thyroid cancer?","Chiloeches A, Marais R."
"ko05200","Pathogenetic mechanisms in thyroid follicular-cell neoplasia.","Kondo T, Ezzat S, Asa SL."
"ko05200","Pten signaling in gliomas.","Knobbe CB, Merlo A, Reifenberger G."
"ko05200","The molecular genetics of central nervous system tumors.","Ng HK, Lam PY."
"ko05200","Cell signaling by receptor tyrosine kinases.","Schlessinger J."
"ko05200","Molecular mechanisms in gliomagenesis.","Hulleman E, Helin K."
"ko05200","Mitogenic signaling cascades in glial tumors.","Kapoor GS, O'Rourke DM."
"ko05200","[Gliomas: Research and therapy] (In Japanese)","Tabuchi K (ed)."
"ko05200","Molecular biology of human gliomas.","Bansal K, Liang ML, Rutka JT."
"ko05200","Gliomagenesis: genetic alterations and mouse models.","Holland EC."
"ko05200","The molecular and genetic basis of neurological tumours.","Zhu Y, Parada LF."
"ko05200","Genetics of glioblastoma multiforme: mitogenic signaling and cell cycle pathways converge.","Soni D, King JA, Kaye AH, Hovens CM."
"ko05200","Functions of BRCA1 and BRCA2 in the biological response to DNA damage.","Venkitaraman AR."
"ko05200","BRCA2: breaks, mistakes and failed separations.","Rudkin TM, Foulkes WD."
"ko05200","Role of transforming growth factor Beta in human cancer.","Elliott RL, Blobe GC."
"ko05200","Genetic basis of pancreatic cancer.","Schmid RM."
"ko05200","Blockade of constitutively activated Janus kinase/signal transducer and activator of transcription-3 pathway inhibits growth of human pancreatic cancer.","Toyonaga T, Nakano K, Nagano M, Zhao G, Yamaguchi K, Kuroki S, Eguchi T, Chijiiwa K, Tsuneyoshi M, Tanaka M."
"ko05200","Stat3 activation regulates the expression of vascular endothelial growth factor and human pancreatic cancer angiogenesis and metastasis.","Wei D, Le X, Zheng L, Wang L, Frey JA, Gao AC, Peng Z, Huang S, Xiong HQ, Abbruzzese JL, Xie K."
"ko05200","Autocrine-mediated ErbB-2 kinase activation of STAT3 is required for growth factor independence of pancreatic cancer cell lines.","DeArmond D, Brattain MG, Jessup JM, Kreisberg J, Malik S, Zhao S, Freeman JW."
"ko05200","Signal transduction and oncogenesis by ErbB/HER receptors.","Marmor MD, Skaria KB, Yarden Y."
"ko05200","The ErbB receptors and their role in cancer progression.","Holbro T, Civenni G, Hynes NE."
"ko05200","Understanding Ras: 'it ain't over 'til it's over'.","Shields JM, Pruitt K, McFall A, Shaub A, Der CJ."
"ko05200","Genetics and biology of pancreatic ductal adenocarcinoma.","Hezel AF, Kimmelman AC, Stanger BZ, Bardeesy N, Depinho RA."
"ko05200","The genetics of pancreatic cancer.","Cowgill SM, Muscarella P."
"ko05200","The genetics of pancreatic adenocarcinoma: a roadmap for a mouse model.","Bardeesy N, Sharpless NE, DePinho RA, Merlino G."
"ko05200","Pancreatic cancer biology and genetics.","Bardeesy N, DePinho RA."
"ko05200","[Oncogenes and Tumor Suppressor Genes for Medical Oncologist] (In Japanese)","Niitsu Y, Yokota J (ed)."
"ko05200","Pancreatic cancer","Von Hoff D, Evans D, Hruban R (ed)."
"ko05200","What we could do now: molecular pathology of colorectal cancer.","Houlston RS."
"ko05200","Apoptosis and colorectal cancer.","Watson AJ."
"ko05200","An overview of apoptosis and the prevention of colorectal cancer.","Watson AJ."
"ko05200","TGF-beta and colorectal carcinogenesis.","Roman C, Saha D, Beauchamp R."
"ko05200","TGF-beta signaling in colon cancer cells.","Li F, Cao Y, Townsend CM Jr, Ko TC."
"ko05200","DNA mismatch repair and cancer.","Peltomaki P."
"ko05200","Role of the dependence receptor DCC in colorectal cancer pathogenesis.","Mehlen P, Fearon ER."
"ko05200","Netrin-1 and its receptors in tumorigenesis.","Arakawa H."
"ko05200","Blocking oncogenic Ras signaling for cancer therapy.","Adjei AA."
"ko05200","Murine models of colorectal cancer: studying the role of oncogenic K-ras.","Janssen KP."
"ko05200","The adenomatous polyposis coli (APC) tumor suppressor.","Polakis P."
"ko05200","The Wnt connection to tumorigenesis.","Behrens J, Lustig B."
"ko05200","The role of the Wnt signalling pathway in colorectal tumorigenesis.","Behrens J."
"ko05200","Cadherins and catenins: role in signal transduction and tumor progression.","Behrens J."
"ko05200","The significance of unstable chromosomes in colorectal cancer.","Rajagopalan H, Nowak MA, Vogelstein B, Lengauer C."
"ko05200","Hereditary colorectal cancer.","Lynch HT, de la Chapelle A."
"ko05200","Colorectal cancer: genetics of development and metastasis.","Takayama T, Miyanishi K, Hayashi T, Sato Y, Niitsu Y."
"ko05200","Hereditary non-polyposis colorectal cancer: an updated review.","Anwar S, Hall C, White J, Deakin M, Farrell W, Elder JB."
"ko05200","Microsatellite instability in colorectal cancer.","Soreide K, Janssen EA, Soiland H, Korner H, Baak JP."
"ko05200","Genomic instability and colon cancer.","Grady WM."
"ko05200","The hallmarks of cancer.","Hanahan D, Weinberg RA"
"ko05200","The biology of cancer","Weinberg RA."
"map05200","G-protein-coupled receptors and cancer.","Dorsam RT, Gutkind JS"
"map05200","Novel insights into G protein and G protein-coupled receptor signaling in cancer.","O'Hayre M, Degese MS, Gutkind JS"
"map05200","G protein-coupled receptors: novel targets for drug discovery in cancer.","Lappano R, Maggiolini M"
"map05200","Gene amplification and protein expression of EGFR and HER2 by chromogenic in situ hybridisation and immunohistochemistry in atypical adenomatous hyperplasia and adenocarcinoma of the lung.","Awaya H, Takeshima Y, Furonaka O, Kohno N, Inai K."
"map05200","Differential expression of growth factors in squamous cell carcinoma and precancerous lesions of the lung.","Piyathilake CJ, Frost AR, Manne U, Weiss H, Bell WC, Heimburger DC, Grizzle WE."
"map05200","Molecular pathology of non-small-cell lung cancer.","Breuer RH, Postmus PE, Smit EF."
"map05200","Cytogenetics and molecular genetics of lung cancer.","Mitsuuchi Y, Testa JR."
"map05200","Cytogenetic and molecular aspects of lung cancer.","Panani AD, Roussos C."
"map05200","Epidermal growth factor family of receptors in preneoplasia and lung cancer: perspectives for targeted therapies.","Hirsch FR, Scagliotti GV, Langer CJ, Varella-Garcia M, Franklin WA."
"map05200","Promoter methylation and silencing of the retinoic acid receptor-beta gene in lung carcinomas.","Virmani AK, Rathi A, Zochbauer-Muller S, Sacchi N, Fukuyama Y, Bryant D, Maitra A, Heda S, Fong KM, Thunnissen F, Minna JD, Gazdar AF."
"map05200","The promise of retinoids to fight against cancer.","Altucci L, Gronemeyer H."
"map05200","Methylation of the tumor suppressor gene RASSF1A in human tumors.","Pfeifer GP, Dammann R."
"map05200","K-ras mutations in non-small-cell lung carcinoma: a review.","Aviel-Ronen S, Blackhall FH, Shepherd FA, Tsao MS."
"map05200","Genetic alterations responsible for metastatic phenotypes of lung cancer cells.","Yokota J, Nishioka M, Tani M, Kohno T."
"map05200","Genetic alterations of multiple tumor suppressors and oncogenes in the carcinogenesis and progression of lung cancer.","Osada H, Takahashi T."
"map05200","Expression of inhibitor of apoptosis proteins in small- and non-small-cell lung carcinoma cells.","Ekedahl J, Joseph B, Grigoriev MY, Muller M, Magnusson C, Lewensohn R, Zhivotovsky B."
"map05200","The role of extracellular matrix in small-cell lung cancer.","Rintoul RC, Sethi T."
"map05200","Tumor suppressor PTEN: modulator of cell signaling, growth, migration and apoptosis.","Yamada KM, Araki M."
"map05200","Small cell lung cancer: the importance of the extracellular matrix.","Buttery RC, Rintoul RC, Sethi T."
"map05200","A CDK-independent function of mammalian Cks1: targeting of SCF(Skp2) to the CDK inhibitor p27Kip1.","Spruck C, Strohmaier H, Watson M, Smith AP, Ryan A, Krek TW, Reed SI."
"map05200","Transcriptional regulation and transformation by Myc proteins.","Adhikary S, Eilers M."
"map05200","Upregulation of Bcl-2 is involved in the mediation of chemotherapy resistance in human small cell lung cancer cell lines.","Sartorius UA, Krammer PH."
"map05200","Apoptosis and lung cancer: a review.","Shivapurkar N, Reddy J, Chaudhary PM, Gazdar AF."
"map05200","Molecular biology of lung cancer.","Kaye FJ."
"map05200","Dissecting the genetic alterations involved in lung carcinogenesis.","Sanchez-Cespedes M."
"map05200","Akt: versatile mediator of cell survival and beyond.","Kim D, Chung J."
"map05200","Amplification and overexpression of HER-2/neu (c-erbB2) in endometrial cancers: correlation with overall survival.","Saffari B, Jones LA, el-Naggar A, Felix JC, George J, Press MF."
"map05200","Her-2/neu overexpression and amplification in uterine papillary serous carcinoma.","Slomovitz BM, Broaddus RR, Burke TW, Sneige N, Soliman PT, Wu W, Sun CC, Munsell MF, Gershenson DM, Lu KH."
"map05200","Molecular pathology of endometrial hyperplasia and carcinoma.","Matias-Guiu X, Catasus L, Bussaglia E, Lagarda H, Garcia A, Pons C, Munoz J, Arguelles R, Machin P, Prat J."
"map05200","Molecular and pathologic aspects of endometrial carcinogenesis.","Hecht JL, Mutter GL."
"map05200","Early endometrial carcinoma: clinicopathology, hormonal aspects, molecular genetics, diagnosis, and treatment.","Shiozawa T, Konishi I."
"map05200","Molecular genetic pathways in various types of endometrial carcinoma: from a phenotypical to a molecular-based classification.","Lax SF."
"map05200","Endometrial cancer.","Ryan AJ, Susil B, Jobling TW, Oehler MK."
"map05200","The multifaceted roles of glycogen synthase kinase 3beta in cellular signaling.","Grimes CA, Jope RS."
"map05200","Effects of human and rat glutathione S-transferases on the covalent DNA binding of the N-acetoxy derivatives of heterocyclic amine carcinogens in vitro: a possible mechanism of organ specificity in their carcinogenesis.","Lin D, Meyer DJ, Ketterer B, Lang NP, Kadlubar FF."
"map05200","5alpha-reductase activity in the prostate.","Steers WD."
"map05200","Role of p27 in prostate carcinogenesis.","Macri E, Loda M."
"map05200","Glucocorticoids can promote androgen-independent growth of prostate cancer cells through a mutated androgen receptor.","Zhao XY, Malloy PJ, Krishnan AV, Swami S, Navone NM, Peehl DM, Feldman D."
"map05200","Androgen receptor gene and hormonal therapy failure of prostate cancer.","Koivisto P, Kolmer M, Visakorpi T, Kallioniemi OP."
"map05200","Androgen receptor in prostate cancer.","Heinlein CA, Chang C."
"map05200","The development of androgen-independent prostate cancer.","Feldman BJ, Feldman D."
"map05200","Mechanisms underlying the development of androgen-independent prostate cancer.","Pienta KJ, Bradley D."
"map05200","The emerging role of the PI3-K-Akt pathway in prostate cancer progression.","Li L, Ittmann MM, Ayala G, Tsai MJ, Amato RJ, Wheeler TM, Miles BJ, Kadmon D, Thompson TC."
"map05200","Prostate cancer.","Nelson WG, De Marzo AM, Isaacs WB."
"map05200","Molecular pathways in bladder cancer.","Williams SG, Stein JP."
"map05200","The Ras-MAPK signal transduction pathway, cancer and chromatin remodeling.","Dunn KL, Espino PS, Drobic B, He S, Davie JR."
"map05200","Genetic alterations in bladder cancer and their clinical applications in molecular tumor staging.","Sugano K, Kakizoe T."
"map05200","Novel approaches with targeted therapies in bladder cancer. Therapy of bladder cancer by blockade of the epidermal growth factor receptor family.","Bellmunt J, Hussain M, Dinney CP."
"map05200","Thymidine phosphorylase induces carcinoma cell oxidative stress and promotes secretion of angiogenic factors.","Brown NS, Jones A, Fujiyama C, Harris AL, Bicknell R."
"map05200","Urothelial tumorigenesis: a tale of divergent pathways.","Wu XR."
"map05200","Mechanisms of Disease: genetic and epigenetic alterations that drive bladder cancer.","Wolff EM, Liang G, Jones PA."
"map05200","Molecular pathways in invasive bladder cancer: new insights into mechanisms, progression, and target identification.","Mitra AP, Datar RH, Cote RJ."
"map05200","Understanding familial and non-familial renal cell cancer.","Bodmer D, van den Hurk W, van Groningen JJ, Eleveld MJ, Martens GJ, Weterman MA, van Kessel AG."
"map05200","Mechanisms of disease: hereditary leiomyomatosis and renal cell cancer--a distinct form of hereditary kidney cancer.","Sudarshan S, Pinto PA, Neckers L, Linehan WM."
"map05200","HIF and fumarate hydratase in renal cancer.","Sudarshan S, Linehan WM, Neckers L."
"map05200","Role of VHL gene mutation in human cancer.","Kim WY, Kaelin WG."
"map05200","Met, metastasis, motility and more.","Birchmeier C, Birchmeier W, Gherardi E, Vande Woude GF."
"map05200","The genetic basis of cancer of the kidney.","Linehan WM, Walther MM, Zbar B."
"map05200","Searching for the hereditary causes of renal-cell carcinoma.","Pavlovich CP, Schmidt LS."
"map05200","Renal-cell carcinoma.","Cohen HT, McGovern FJ."
"map05200","Autocrine and paracrine regulation by cytokines and growth factors in melanoma.","Lazar-Molnar E, Hegyesi H, Toth S, Falus A."
"map05200","The TP53 tumor suppressor gene and melanoma tumorigenesis: is there a relationship?","Hussein MR."
"map05200","NRAS and BRAF mutations arise early during melanoma pathogenesis and are preserved throughout tumor progression.","Omholt K, Platz A, Kanter L, Ringborg U, Hansson J."
"map05200","Cutaneous melanoma.","Thompson JF, Scolyer RA, Kefford RF."
"map05200","Role of cadherins and matrixins in melanoma.","Gruss C, Herlyn M."
"map05200","Genetic interaction between NRAS and BRAF mutations and PTEN/MMAC1 inactivation in melanoma.","Tsao H, Goel V, Wu H, Yang G, Haluska FG."
"map05200","MITF: master regulator of melanocyte development and melanoma oncogene.","Levy C, Khaled M, Fisher DE."
"map05200","Integrative genomic analyses identify MITF as a lineage survival oncogene amplified in malignant melanoma.","Garraway LA, Widlund HR, Rubin MA, Getz G, Berger AJ, Ramaswamy S, Beroukhim R, Milner DA, Granter SR, Du J, Lee C, Wagner SN, Li C, Golub TR, Rimm DL, Meyerson ML, Fisher DE, Sellers WR."
"map05200","Cancer biology: the weakest link?","Merlino G."
"map05200","Melanoma genetics and the development of rational therapeutics.","Chudnovsky Y, Khavari PA, Adams AE."
"map05200","Genetic alterations in melanocytic tumors.","Takata M, Saida T."
"map05200","The genetics of malignant melanoma: lessons from mouse and man.","Chin L."
"map05200","Melanoma.","Miller AJ, Mihm MC Jr."
"map05200","Hedgehog signalling in cancer.","Toftgard R."
"map05200","Role of apoptosis in basal cell and squamous cell carcinoma formation.","Erb P, Ji J, Wernli M, Kump E, Glaser A, Buchner SA."
"map05200","Immunohistochemical detection for nuclear beta-catenin in sporadic basal cell carcinoma.","Yamazaki F, Aragane Y, Kawada A, Tezuka T."
"map05200","The hedgehog signaling network.","Cohen MM Jr."
"map05200","Somatic mutations in the PTCH, SMOH, SUFUH and TP53 genes in sporadic basal cell carcinomas.","Reifenberger J, Wolter M, Knobbe CB, Kohler B, Schonicke A, Scharwachter C, Kumar K, Blaschke B, Ruzicka T, Reifenberger G."
"map05200","Hedgehog signalling in cancer formation and maintenance.","Pasca di Magliano M, Hebrok M."
"map05200","Nuclear beta-catenin in basal cell carcinoma correlates with increased proliferation.","Saldanha G, Ghura V, Potter L, Fletcher A."
"map05200","The Hedgehog signalling pathway and cancer.","Saldanha G."
"map05200","Basal-cell carcinoma.","Rubin AI, Chen EH, Ratner D."
"map05200","Hedgehog signalling in skin development and cancer.","Athar M, Tang X, Lee JL, Kopelovich L, Kim AL."
"map05200","The genetics of skin cancer.","Tsai KY, Tsao H."
"map05200","Sonic hedgehog signaling in basal cell carcinomas.","Daya-Grosjean L, Couve-Privat S."
"map05200","Basal cell carcinoma: a dermatopathological and molecular biological update.","Saldanha G, Fletcher A, Slater DN."
"map05200","Molecular aetiology and pathogenesis of basal cell carcinoma.","Tilli CM, Van Steensel MA, Krekels GA, Neumann HA, Ramaekers FC."
"map05200","PKB/Akt mediates cell-cycle progression by phosphorylation of p27(Kip1) at threonine 157 and modulation of its cellular localization.","Shin I, Yakes FM, Rojo F, Shin NY, Bakin AV, Baselga J, Arteaga CL."
"map05200","Control of oncogenesis and cancer therapy resistance by the transcription factor NF-kappaB.","Baldwin AS."
"map05200","p53 loss of function enhances genomic instability and accelerates clonal evolution of murine myeloid progenitors expressing the p(210)BCR-ABL tyrosine kinase.","Brusa G, Benvenuti M, Mazzacurati L, Mancini M, Pattacini L, Martinelli G, Barbieri E, Greenberger JS, Baccarani M, Santucci MA."
"map05200","The t(3;21) fusion product, AML1/Evi-1, interacts with Smad3 and blocks transforming growth factor-beta-mediated growth inhibition of myeloid cells.","Kurokawa M, Mitani K, Imai Y, Ogawa S, Yazaki Y, Hirai H."
"map05200","Role of transforming growth factor-beta in hematologic malignancies.","Dong M, Blobe GC."
"map05200","Molecular mechanisms of leukemogenesis by AML1/EVI-1.","Mitani K."
"map05200","The biology of chronic myeloid leukemia.","Faderl S, Talpaz M, Estrov Z, O'Brien S, Kurzrock R, Kantarjian HM."
"map05200","The biology of CML blast crisis.","Calabretta B, Perrotti D."
"map05200","The molecular biology of chronic myeloid leukemia.","Deininger MW, Goldman JM, Melo JV."
"map05200","Mechanisms of BCR-ABL in the pathogenesis of chronic myelogenous leukaemia.","Ren R."
"map05200","ATRA resolves the differentiation block in t(15;17) acute myeloid leukemia by restoring PU.1 expression.","Mueller BU, Pabst T, Fos J, Petkovic V, Fey MF, Asou N, Buergi U, Tenen DG."
"map05200","The emerging role of Wnt signaling in the pathogenesis of acute myeloid leukemia.","Mikesch JH, Steffen B, Berdel WE, Serve H, Muller-Tidow C."
"map05200","Suppression of myeloid transcription factors and induction of STAT response genes by AML-specific Flt3 mutations.","Mizuki M, Schwable J, Steur C, Choudhary C, Agrawal S, Sargin B, Steffen B, Matsumura I, Kanakura Y, Bohmer FD, Muller-Tidow C, Berdel WE, Serve H."
"map05200","The role of the AML1 transcription factor in leukemogenesis.","Lorsbach RB, Downing JR."
"map05200","Normal and oncogenic forms of the receptor tyrosine kinase kit.","Lennartsson J, Jelacic T, Linnekin D, Shivakrupa R."
"map05200","Phosphoinositide 3-kinase/Akt signaling pathway and its therapeutical implications for human acute myeloid leukemia.","Martelli AM, Nyakern M, Tabellini G, Bortul R, Tazzari PL, Evangelisti C, Cocco L."
"map05200","The role of FLT3 in haematopoietic malignancies.","Stirewalt DL, Radich JP."
"map05200","Signal transduction of oncogenic Flt3.","Choudhary C, Muller-Tidow C, Berdel WE, Serve H."
"map05200","Disruption of differentiation in human cancer: AML shows the way.","Tenen DG."
"map05200","The molecular pathogenesis of acute myeloid leukemia.","Steffen B, Muller-Tidow C, Schwable J, Berdel WE, Serve H."
"map05200","Cancer after nuclear fallout: lessons from the Chernobyl accident.","Williams D."
"map05200","Thyroid cancer.","Gimm O."
"map05200","Molecular pathology of well-differentiated thyroid carcinomas.","Sobrinho-Simoes M, Preto A, Rocha AS, Castro P, Maximo V, Fonseca E, Soares P."
"map05200","Oncogenic rearrangements of the NTRK1/NGF receptor.","Pierotti MA, Greco A."
"map05200","RET/PTC activation in papillary thyroid carcinoma: European Journal of Endocrinology Prize Lecture.","Santoro M, Melillo RM, Fusco A."
"map05200","The paired box-8/peroxisome proliferator-activated receptor-gamma oncogene in thyroid tumorigenesis.","Reddi HV, McIver B, Grebe SK, Eberhardt NL"
"map05200","Is BRAF the Achilles' Heel of thyroid cancer?","Chiloeches A, Marais R."
"map05200","Pathogenetic mechanisms in thyroid follicular-cell neoplasia.","Kondo T, Ezzat S, Asa SL."
"map05200","Pten signaling in gliomas.","Knobbe CB, Merlo A, Reifenberger G."
"map05200","The molecular genetics of central nervous system tumors.","Ng HK, Lam PY."
"map05200","Cell signaling by receptor tyrosine kinases.","Schlessinger J."
"map05200","Molecular mechanisms in gliomagenesis.","Hulleman E, Helin K."
"map05200","Mitogenic signaling cascades in glial tumors.","Kapoor GS, O'Rourke DM."
"map05200","[Gliomas: Research and therapy] (In Japanese)","Tabuchi K (ed)."
"map05200","Molecular biology of human gliomas.","Bansal K, Liang ML, Rutka JT."
"map05200","Gliomagenesis: genetic alterations and mouse models.","Holland EC."
"map05200","The molecular and genetic basis of neurological tumours.","Zhu Y, Parada LF."
"map05200","Genetics of glioblastoma multiforme: mitogenic signaling and cell cycle pathways converge.","Soni D, King JA, Kaye AH, Hovens CM."
"map05200","Functions of BRCA1 and BRCA2 in the biological response to DNA damage.","Venkitaraman AR."
"map05200","BRCA2: breaks, mistakes and failed separations.","Rudkin TM, Foulkes WD."
"map05200","Role of transforming growth factor Beta in human cancer.","Elliott RL, Blobe GC."
"map05200","Genetic basis of pancreatic cancer.","Schmid RM."
"map05200","Blockade of constitutively activated Janus kinase/signal transducer and activator of transcription-3 pathway inhibits growth of human pancreatic cancer.","Toyonaga T, Nakano K, Nagano M, Zhao G, Yamaguchi K, Kuroki S, Eguchi T, Chijiiwa K, Tsuneyoshi M, Tanaka M."
"map05200","Stat3 activation regulates the expression of vascular endothelial growth factor and human pancreatic cancer angiogenesis and metastasis.","Wei D, Le X, Zheng L, Wang L, Frey JA, Gao AC, Peng Z, Huang S, Xiong HQ, Abbruzzese JL, Xie K."
"map05200","Autocrine-mediated ErbB-2 kinase activation of STAT3 is required for growth factor independence of pancreatic cancer cell lines.","DeArmond D, Brattain MG, Jessup JM, Kreisberg J, Malik S, Zhao S, Freeman JW."
"map05200","Signal transduction and oncogenesis by ErbB/HER receptors.","Marmor MD, Skaria KB, Yarden Y."
"map05200","The ErbB receptors and their role in cancer progression.","Holbro T, Civenni G, Hynes NE."
"map05200","Understanding Ras: 'it ain't over 'til it's over'.","Shields JM, Pruitt K, McFall A, Shaub A, Der CJ."
"map05200","Genetics and biology of pancreatic ductal adenocarcinoma.","Hezel AF, Kimmelman AC, Stanger BZ, Bardeesy N, Depinho RA."
"map05200","The genetics of pancreatic cancer.","Cowgill SM, Muscarella P."
"map05200","The genetics of pancreatic adenocarcinoma: a roadmap for a mouse model.","Bardeesy N, Sharpless NE, DePinho RA, Merlino G."
"map05200","Pancreatic cancer biology and genetics.","Bardeesy N, DePinho RA."
"map05200","[Oncogenes and Tumor Suppressor Genes for Medical Oncologist] (In Japanese)","Niitsu Y, Yokota J (ed)."
"map05200","Pancreatic cancer","Von Hoff D, Evans D, Hruban R (ed)."
"map05200","What we could do now: molecular pathology of colorectal cancer.","Houlston RS."
