"uniprot","kegg","ko","desc","Iteration_query-def","Iteration_query-len","Hit_len","Hsp_evalue","Hsp_identity","Hsp_gaps","Hsp_align-len"
"Q13485","hsa:4089","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","552","4.83748e-39","98","13","209"
"O70437","rno:50554","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","552","3.93275e-54","107","6","150"
"O70437","rno:50554","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","552","3.22496e-39","99","19","212"
"P97471","mmu:17128","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","551","3.96288e-54","107","6","150"
"P97471","mmu:17128","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","551","2.52244e-39","96","12","208"
"Q9GKQ9","ssc:397142","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","552","4.19975e-54","107","6","150"
"Q9GKQ9","ssc:397142","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","552","1.27244e-38","98","21","213"
"Q1HE26","bta:540248","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","553","4.32704e-54","107","6","150"
"Q1HE26","bta:540248","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","553","3.21447e-39","99","19","212"
"Q8NEZ4","hsa:58508","K09188","histone-lysine N-methyltransferase MLL3 [EC:2.1.1.43]","KXJ10349.1","5745","4911","6.59701e-53","150","49","457"
"Q8NEZ4","hsa:58508","K09188","histone-lysine N-methyltransferase MLL3 [EC:2.1.1.43]","KXJ10349.1","5745","4911","4.83913e-22","64","12","186"
"O14686","hsa:8085","K09187","histone-lysine N-methyltransferase MLL2 [EC:2.1.1.43]","KXJ10349.1","5745","5537","1.96024e-44","91","13","240"
"O14686","hsa:8085","K09187","histone-lysine N-methyltransferase MLL2 [EC:2.1.1.43]","KXJ10349.1","5745","5537","1.01496e-20","55","10","166"
"P45897","cel:CELE_R12B2.1","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","570","7.47767e-36","66","1","114"
"P45897","cel:CELE_R12B2.1","K04501","mothers against decapentaplegic homolog 4","KXJ10349.1","5745","570","1.10977e-28","58","1","110"
"Q15119","hsa:5164","K00898","pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]","KXJ10351.1","2003","407","1.97439e-129","191","10","378"
"Q64536","rno:81530","K00898","pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]","KXJ10351.1","2003","407","1.22362e-128","192","15","397"
"Q9JK42","mmu:18604","K00898","pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]","KXJ10351.1","2003","407","1.58539e-128","192","15","397"
"Q8BFP9","mmu:228026","K12077","pyruvate dehydrogenase kinase isoform 1 [EC:2.7.11.2]","KXJ10351.1","2003","434","1.16447e-127","190","9","376"
"Q15118","hsa:5163","K12077","pyruvate dehydrogenase kinase isoform 1 [EC:2.7.11.2]","KXJ10351.1","2003","436","4.48599e-127","193","9","386"
"Q15120","hsa:5165","K00898","pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]","KXJ10351.1","2003","406","2.59302e-125","196","13","397"
"Q922H2","mmu:236900","K00898","pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]","KXJ10351.1","2003","415","7.19219e-125","193","10","391"
"Q16654","hsa:5166","K00898","pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]","KXJ10351.1","2003","411","3.49861e-124","192","19","402"
NA,NA,NA,NA,"KXJ10352.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10358.1",NA,NA,NA,NA,NA,NA
"Q8R5I0","rno:156873","K04923","potassium channel subfamily K member 15","KXJ10431.1","2655","318","1.56653e-21","64","14","217"
"Q9NPC2","hsa:51305","K04919","potassium channel subfamily K member 9","KXJ10431.1","2655","374","1.75547e-20","76","19","262"
"O14649","hsa:3777","K04914","potassium channel subfamily K member 3","KXJ10431.1","2655","394","2.01691e-20","63","10","222"
"O54912","rno:29553","K04914","potassium channel subfamily K member 3","KXJ10431.1","2655","411","8.07898e-20","63","14","230"
"O35111","mmu:16527","K04914","potassium channel subfamily K member 3","KXJ10431.1","2655","409","8.58595e-20","63","14","230"
"Q63ZI0","xla:494803","K04919","potassium channel subfamily K member 9","KXJ10431.1","2655","374","2.14724e-19","66","16","229"
"Q9ES08","rno:84429","K04919","potassium channel subfamily K member 9","KXJ10431.1","2655","396","5.35677e-19","58","5","209"
"Q3LS21","mmu:223604","K04919","potassium channel subfamily K member 9","KXJ10431.1","2655","402","5.6582e-19","58","5","209"
"O17185","cel:CELE_F34D6.3","K04919","potassium channel subfamily K member 9","KXJ10431.1","2655","329","2.34586e-18","70","27","237"
NA,NA,NA,NA,"KXJ10466.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10487.1",NA,NA,NA,NA,NA,NA
"A7RFA1","nve:NEMVE_v1g177083","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","350","4.2361e-175","244","0","350"
"A7RFA1","nve:NEMVE_v1g177083","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","350","4.18807e-145","209","0","337"
"A6QLJ8","bta:782020","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","5.12573e-140","195","3","348"
"A6QLJ8","bta:782020","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","3.77975e-113","168","3","335"
"Q60866","mmu:19212","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","5.54218e-136","191","3","348"
"Q60866","mmu:19212","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","1.88615e-110","166","7","337"
"B5X4Y9","sasa:100196800","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","3.11507e-135","199","3","348"
"B5X4Y9","sasa:100196800","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","5.46444e-110","168","3","335"
"Q63530","rno:63852","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","7.74381e-135","187","3","348"
"Q63530","rno:63852","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","4.46985e-111","164","7","337"
"A9JTS9","xtr:100127841","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","7.22705e-134","194","3","348"
"A9JTS9","xtr:100127841","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","1.02451e-114","178","3","335"
"Q5R5E9","pon:100173787","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","8.38119e-134","188","3","348"
"Q5R5E9","pon:100173787","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","6.66163e-110","163","3","330"
"Q96BW5","hsa:9317","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","1.75792e-133","187","3","348"
"Q96BW5","hsa:9317","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","8.99313e-111","165","3","330"
"Q7SZS2","xla:380146","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","8.41361e-133","193","3","348"
"Q7SZS2","xla:380146","K07048","phosphotriesterase-related protein","KXJ10493.1","3341","349","9.11972e-114","182","8","348"
NA,NA,NA,NA,"KXJ10528.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10563.1",NA,NA,NA,NA,NA,NA
"Q07537","bta:282241","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","559","5.79073e-163","249","13","504"
"O08912","mmu:14423","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","559","5.11356e-162","245","12","498"
"Q10472","hsa:2589","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","559","6.61529e-162","247","13","504"
"Q10473","rno:79214","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","559","7.00596e-161","244","12","498"
"Q8IUC8","hsa:114805","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","556","9.04095e-161","253","14","513"
"Q6UE39","rno:311039","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","556","1.31598e-160","250","12","512"
"Q8CF93","mmu:271786","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","556","1.61343e-160","250","12","512"
"Q95ZJ1","cel:CELE_Y39E4B.12","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","626","3.59454e-154","235","14","476"
"Q6WV17","dme:Dmel_CG31651","K00710","polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]","KXJ10588.1","2892","630","5.21371e-154","245","12","497"
NA,NA,NA,NA,"KXJ10599.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10603.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10606.1",NA,NA,NA,NA,NA,NA
"O16850","cel:CELE_R13H8.1","K09408","forkhead box protein O3","KXJ10611.1","1764","541","8.70262e-22","45","0","88"
"A3RK74","dre:768121","K07201","forkhead box protein O1","KXJ10611.1","1764","652","1.52401e-20","44","0","94"
"Q66JJ0","xtr:493378","K07201","forkhead box protein O1","KXJ10611.1","1764","626","4.81951e-20","43","0","91"
"Q6EUW2","xla:444991","K07201","forkhead box protein O1","KXJ10611.1","1764","631","5.28146e-20","43","0","91"
"A3RK75","dre:567969","K07201","forkhead box protein O1","KXJ10611.1","1764","629","5.8966e-20","43","0","94"
"P98177","hsa:4303","K12358","forkhead box protein O4","KXJ10611.1","1764","505","8.68183e-20","43","0","92"
"Q6EUW1","xla:444992","K09408","forkhead box protein O3","KXJ10611.1","1764","657","1.87154e-19","42","0","92"
"O43524","hsa:2309","K09408","forkhead box protein O3","KXJ10611.1","1764","673","2.4469e-19","43","0","95"
"Q9WVH4","mmu:56484","K09408","forkhead box protein O3","KXJ10611.1","1764","672","2.76283e-19","43","0","95"
NA,NA,NA,NA,"KXJ10642.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10674.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10680.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10699.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10706.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10717.1",NA,NA,NA,NA,NA,NA
"A7RLE5","nve:NEMVE_v1g160099","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","147","2.92861e-68","101","4","145"
"B3SAE4","tad:TRIADDRAFT_32238","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","144","4.30242e-47","75","2","136"
"B8A556","dre:561810","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","143","5.57728e-47","80","3","135"
"Q4S2L4","tng:GSTEN00025030G001","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","142","3.22841e-46","75","4","141"
"Q80VJ3","mmu:381101","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","173","9.77494e-46","77","4","136"
"O35820","rno:171047","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","163","2.26358e-44","75","4","136"
"C1BW56","els:105025506","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","145","5.37353e-42","76","5","125"
"O43598","hsa:10591","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","174","5.9091e-41","73","4","136"
"Q24FH8","tet:TTHERM_00864850","K22928","2'-deoxynucleoside 5'-phosphate N-hydrolase [EC:3.2.2.-]","KXJ10798.1","981","145","4.11321e-24","56","6","136"
NA,NA,NA,NA,"KXJ10810.1",NA,NA,NA,NA,NA,NA
"P05214","mmu:22144","K07374","tubulin alpha","KXJ10877.1","2069","450","0","413","0","432"
"P05214","mmu:22147","K07374","tubulin alpha","KXJ10877.1","2069","450","0","413","0","432"
"P68370","rno:64158","K07374","tubulin alpha","KXJ10877.1","2069","451","0","413","0","432"
"P06603","dme:Dmel_CG1913","K07374","tubulin alpha","KXJ10877.1","2069","450","0","414","0","432"
"Q2HJ86","bta:535605","K07374","tubulin alpha","KXJ10877.1","2069","452","0","412","0","432"
"Q32KN8","bta:534900","K07374","tubulin alpha","KXJ10877.1","2069","450","0","412","0","432"
"P06605","dme:Dmel_CG2512","K07374","tubulin alpha","KXJ10877.1","2069","450","0","414","0","432"
"Q6P9V9","rno:500929","K07374","tubulin alpha","KXJ10877.1","2069","451","0","411","0","432"
NA,NA,NA,NA,"KXJ10937.1",NA,NA,NA,NA,NA,NA
"P12788","rno:286960","K01312","trypsin [EC:3.4.21.4]","KXJ10946.1","2887","247","3.05838e-28","69","22","230"
"Q9DBI0","mmu:71753","K09637","transmembrane protease serine 6 [EC:3.4.21.-]","KXJ10946.1","2887","811","2.1783e-27","79","10","270"
"Q7Z410","hsa:360200","K09640","transmembrane protease serine 9 [EC:3.4.21.-]","KXJ10946.1","2887","1059","2.39945e-14","58","19","250"
"Q7Z410","hsa:360200","K09640","transmembrane protease serine 9 [EC:3.4.21.-]","KXJ10946.1","2887","1059","6.48792e-27","93","22","299"
"Q7Z410","hsa:360200","K09640","transmembrane protease serine 9 [EC:3.4.21.-]","KXJ10946.1","2887","1059","4.84095e-16","71","24","273"
"Q80YN4","rno:289596","K09614","corin [EC:3.4.21.-]","KXJ10946.1","2887","1111","2.2538e-26","100","31","297"
"Q91Y47","mmu:109821","K01323","coagulation factor XI [EC:3.4.21.27]","KXJ10946.1","2887","624","4.32358e-26","74","21","249"
"Q9Z319","mmu:53419","K09614","corin [EC:3.4.21.-]","KXJ10946.1","2887","1113","6.47878e-26","93","21","272"
"P70375","mmu:14068","K01320","coagulation factor VII [EC:3.4.21.21]","KXJ10946.1","2887","446","8.91261e-26","79","16","255"
"Q16651","hsa:5652","K08664","prostasin [EC:3.4.21.-]","KXJ10946.1","2887","343","1.37284e-25","77","27","270"
"P08426","rno:286911","K01312","trypsin [EC:3.4.21.4]","KXJ10946.1","2887","247","1.38095e-25","70","21","245"
"Q8IU80","hsa:164656","K09637","transmembrane protease serine 6 [EC:3.4.21.-]","KXJ10946.1","2887","811","2.25992e-25","77","15","260"
NA,NA,NA,NA,"KXJ10969.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10972.1",NA,NA,NA,NA,NA,NA
"P54357","dme:Dmel_CG3201","K12751","myosin light chain 6","KXJ10983.1","924","147","9.85542e-29","53","5","140"
"Q9XVI9","cel:CELE_T12D8.6","K12751","myosin light chain 6","KXJ10983.1","924","142","1.95213e-28","52","5","142"
"P02602","ocu:100009400","K05738","myosin light chain 1","KXJ10983.1","924","192","1.62333e-25","56","9","144"
"P05976","hsa:4632","K05738","myosin light chain 1","KXJ10983.1","924","194","2.56437e-25","55","9","144"
"P60662","ssc:396807","K12751","myosin light chain 6","KXJ10983.1","924","151","1.86232e-24","57","9","150"
"P02600","rno:56781","K05738","myosin light chain 1","KXJ10983.1","924","189","3.63146e-24","53","9","144"
"P05977","mmu:17901","K05738","myosin light chain 1","KXJ10983.1","924","188","3.85076e-24","53","9","144"
"A0JNJ5","bta:317657","K05738","myosin light chain 1","KXJ10983.1","924","192","4.47586e-24","53","9","142"
"P05933","spo:SPAC3A12.14","K02183","calmodulin","KXJ10985.1","768","150","7.74533e-11","38","3","143"
"P60204","ani:AN2047.2","K02183","calmodulin","KXJ10985.1","768","149","2.95609e-10","41","3","141"
"P61859","ncr:NCU04120","K02183","calmodulin","KXJ10985.1","768","149","3.10844e-10","41","3","141"
"P04352","cre:CHLREDRAFT_188144","K02183","calmodulin","KXJ10985.1","768","163","3.19233e-10","42","5","145"
"O23184","ath:AT4G37010","K13448","calcium-binding protein CML","KXJ10985.1","768","167","5.82793e-10","39","3","151"
NA,NA,NA,NA,"KXJ11063.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11066.1",NA,NA,NA,NA,NA,NA
"Q28864","mcc:613026","K03909","tissue factor pathway inhibitor","KXJ11082.1","1693","304","2.54691e-28","74","55","251"
"Q28864","mcc:613026","K03909","tissue factor pathway inhibitor","KXJ11082.1","1693","304","6.54611e-06","31","8","96"
"P19761","ocu:100009401","K03909","tissue factor pathway inhibitor","KXJ11082.1","1693","300","4.21151e-28","76","55","249"
"P19761","ocu:100009401","K03909","tissue factor pathway inhibitor","KXJ11082.1","1693","300","1.1215e-13","40","17","129"
"P10646","hsa:7035","K03909","tissue factor pathway inhibitor","KXJ11082.1","1693","304","2.15402e-26","68","52","241"
"Q9BRR8","hsa:55094","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","931","5.93088e-140","297","114","766"
"Q24K12","bta:518738","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","931","3.80462e-139","317","122","851"
"Q9DBM1","mmu:67471","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","930","3.98739e-130","300","115","766"
"Q9VUA0","dme:Dmel_CG8833","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","952","1.63421e-82","215","126","651"
"Q21827","cel:CELE_R07E5.1","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","812","3.01701e-76","204","96","609"
"Q8GXN9","ath:AT5G23080","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","930","7.02947e-41","201","176","718"
"Q67VW6","osa:4341077","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","984","3.44591e-37","130","67","393"
"Q67VW6","osa:4341077","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","984","4.78761e-07","57","36","205"
"Q9HE07","spo:SPAC20H4.06c","K13123","G patch domain-containing protein 1","KXJ11088.1","3034","534","8.68904e-16","48","7","100"
NA,NA,NA,NA,"KXJ11096.1",NA,NA,NA,NA,NA,NA
"P08588","hsa:153","K04141","adrenergic receptor beta-1","KXJ11111.1","1542","477","6.19783e-12","48","9","122"
"P47899","mcc:100426598","K04141","adrenergic receptor beta-1","KXJ11111.1","1542","480","6.36025e-12","55","14","153"
"O02824","ocu:100009237","K04135","adrenergic receptor alpha-1A","KXJ11111.1","1542","466","6.38943e-12","52","13","155"
"Q9TT96","bta:281604","K04141","adrenergic receptor beta-1","KXJ11111.1","1542","467","8.97002e-12","47","9","122"
"P18130","bta:282134","K04135","adrenergic receptor alpha-1A","KXJ11111.1","1542","466","1.61779e-11","52","13","155"
"P43140","rno:29412","K04135","adrenergic receptor alpha-1A","KXJ11111.1","1542","466","2.82352e-11","50","13","157"
"Q9TST6","fca:493971","K04141","adrenergic receptor beta-1","KXJ11111.1","1542","474","3.09642e-11","44","3","119"
"Q28509","mcc:710146","K04142","adrenergic receptor beta-2","KXJ11111.1","1542","415","3.64702e-11","45","3","116"
NA,NA,NA,NA,"KXJ11150.1",NA,NA,NA,NA,NA,NA
"Q863J2","cfa:403489","K22453","trefoil factor 2","KXJ11198.1","1048","129","3.29135e-11","32","1","87"
"Q09030","rno:116592","K22453","trefoil factor 2","KXJ11198.1","1048","129","8.93313e-10","31","1","84"
"Q03403","hsa:7032","K22453","trefoil factor 2","KXJ11198.1","1048","129","2.61334e-09","29","1","83"
NA,NA,NA,NA,"KXJ11238.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11256.1",NA,NA,NA,NA,NA,NA
"Q9YGL9","gga:395707","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","0","579","29","873"
"Q9YGL9","gga:395707","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","2.41306e-06","27","0","41"
"Q9YGL9","gga:395707","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","9.49242e-06","22","0","34"
"Q03669","gga:396446","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1041","3.50526e-07","26","0","41"
"Q03669","gga:396446","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1041","0","611","30","873"
"O46674","cfa:403878","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","997","0","602","30","873"
"O46674","cfa:403878","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","997","7.8629e-08","28","0","41"
"O46674","cfa:403878","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","997","4.4926e-06","25","0","45"
"P11507","rno:29693","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1043","0","603","30","873"
"P11507","rno:29693","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1043","1.28137e-07","28","0","41"
"O55143","mmu:11938","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1044","0","603","30","873"
"O55143","mmu:11938","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1044","1.59716e-07","28","0","41"
"P11607","ssc:396875","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","0","603","30","873"
"P11607","ssc:396875","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","2.25819e-07","27","0","41"
"P16615","hsa:488","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","0","603","30","873"
"P16615","hsa:488","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","1.35916e-07","28","0","41"
"Q00779","fca:493691","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","997","0","599","30","873"
"Q00779","fca:493691","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","997","7.66569e-08","28","0","41"
"Q00779","fca:493691","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","997","5.01509e-06","25","0","45"
"P20647","ocu:100038308","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","1.35916e-07","28","0","41"
"P20647","ocu:100038308","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1042","0","602","30","873"
"Q7PPA5","aga:AgaP_AGAP006186","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1018","0","586","30","873"
"Q7PPA5","aga:AgaP_AGAP006186","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1018","3.63069e-08","26","0","48"
"Q7PPA5","aga:AgaP_AGAP006186","K05853","Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]","KXJ11278.1","4686","1018","2.89031e-07","26","0","41"
"Q8R5K2","mmu:170822","K11848","ubiquitin carboxyl-terminal hydrolase 20/33 [EC:3.4.19.12]","KXJ11301.1","5953","909","1.59518e-23","62","12","157"
"Q5REG5","pon:100171716","K11848","ubiquitin carboxyl-terminal hydrolase 20/33 [EC:3.4.19.12]","KXJ11301.1","5953","914","1.70451e-23","62","12","157"
"A6QNM7","bta:531706","K11848","ubiquitin carboxyl-terminal hydrolase 20/33 [EC:3.4.19.12]","KXJ11301.1","5953","912","2.17678e-23","62","12","157"
"Q28CN3","xtr:548982","K11848","ubiquitin carboxyl-terminal hydrolase 20/33 [EC:3.4.19.12]","KXJ11301.1","5953","892","3.00544e-23","58","11","156"
"Q8TEY7","hsa:23032","K11848","ubiquitin carboxyl-terminal hydrolase 20/33 [EC:3.4.19.12]","KXJ11301.1","5953","942","3.12289e-23","62","12","157"
"Q13107","hsa:7375","K11835","ubiquitin carboxyl-terminal hydrolase 4/11 [EC:3.4.19.12]","KXJ11301.1","5953","963","2.4422e-22","57","12","155"
"Q13107","hsa:7375","K11835","ubiquitin carboxyl-terminal hydrolase 4/11 [EC:3.4.19.12]","KXJ11301.1","5953","963","2.13761e-06","36","3","108"
"P39538","sce:YJL197W","K11835","ubiquitin carboxyl-terminal hydrolase 4/11 [EC:3.4.19.12]","KXJ11301.1","5953","1254","3.68344e-22","66","13","174"
"Q5RCD3","pon:100172206","K11835","ubiquitin carboxyl-terminal hydrolase 4/11 [EC:3.4.19.12]","KXJ11301.1","5953","963","3.86552e-22","57","12","155"
"Q5RCD3","pon:100172206","K11835","ubiquitin carboxyl-terminal hydrolase 4/11 [EC:3.4.19.12]","KXJ11301.1","5953","963","5.70117e-06","35","3","108"
"A5PMR2","dre:406508","K11848","ubiquitin carboxyl-terminal hydrolase 20/33 [EC:3.4.19.12]","KXJ11301.1","5953","897","1.62012e-21","60","11","154"
"Q70CQ4","hsa:57478","K11852","ubiquitin carboxyl-terminal hydrolase 31 [EC:3.4.19.12]","KXJ11301.1","5953","1352","1.74643e-21","64","24","196"
"O42412","gga:395939","K07754","thyroxine 5-deiodinase [EC:1.21.99.3]","KXJ11312.1","2811","258","3.35541e-46","78","2","171"
"O42411","gga:395940","K01562","type I thyroxine 5'-deiodinase [EC:1.21.99.4]","KXJ11312.1","2811","245","3.81281e-42","76","2","165"
"Q5I3B1","bta:494549","K07754","thyroxine 5-deiodinase [EC:1.21.99.3]","KXJ11312.1","2811","301","1.51499e-41","77","2","168"
"P49899","xla:397779","K07754","thyroxine 5-deiodinase [EC:1.21.99.3]","KXJ11312.1","2811","271","2.65184e-41","75","2","169"
"Q6DN07","oas:100142657","K07754","thyroxine 5-deiodinase [EC:1.21.99.3]","KXJ11312.1","2811","292","4.51529e-41","76","2","168"
"Q6QN11","ssc:414378","K07754","thyroxine 5-deiodinase [EC:1.21.99.3]","KXJ11312.1","2811","305","1.55988e-40","75","2","168"
"Q6ISB3","hsa:79977","K09275","transcription factor CP2 and related proteins","KXJ11405.1","2511","625","1.26669e-74","155","30","402"
"Q8K5C0","mmu:252973","K09275","transcription factor CP2 and related proteins","KXJ11405.1","2511","625","1.84577e-74","154","30","402"
"Q921D9","mmu:195733","K09275","transcription factor CP2 and related proteins","KXJ11405.1","2511","618","2.91046e-74","153","35","395"
"Q5RAR8","pon:100172588","K09275","transcription factor CP2 and related proteins","KXJ11405.1","2511","618","3.06238e-74","155","27","391"
"Q9NZI5","hsa:29841","K09275","transcription factor CP2 and related proteins","KXJ11405.1","2511","618","4.24096e-74","153","27","391"
"Q5M7R9","xtr:496802","K09275","transcription factor CP2 and related proteins","KXJ11405.1","2511","619","2.67554e-73","153","21","399"
