uniprot,kegg,ko,desc,Iteration_query-def,Iteration_query-len,Hit_len,Hsp_evalue,Hsp_identity,Hsp_gaps,Hsp_align-len
"Q7Z1Z1","cel:CELE_T24D1.1","K13499","chondroitin sulfate synthase [EC:2.4.1.175 2.4.1.226]","KXJ14822.1","3338","736","2.75782e-56","183","111","708"
"P45895","cel:CELE_PAR2.4","K00747","chondroitin polymerizing factor [EC:2.4.1.175 2.4.1.226]","KXJ14822.1","3338","804","7.82726e-37","198","141","851"
"Q8BJQ9","mmu:234356","K00746","chondroitin sulfate N-acetylgalactosaminyltransferase 1/2 [EC:2.4.1.174 2.4.1.175]","KXJ14822.1","3338","530","2.34468e-22","82","27","336"
NA,NA,NA,NA,"KXJ14822.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ14858.1",NA,NA,NA,NA,NA,NA
"Q9UBS4","hsa:51726","K09517","DnaJ homolog subfamily B member 11","KXJ14860.1","2652","358","2.0196e-10","32","0","63"
"Q6TUG0","rno:360734","K09517","DnaJ homolog subfamily B member 11","KXJ14860.1","2652","358","2.11209e-10","32","0","63"
"Q99KV1","mmu:67838","K09517","DnaJ homolog subfamily B member 11","KXJ14860.1","2652","358","2.15025e-10","32","0","63"
"Q3ZBA6","bta:506316","K09517","DnaJ homolog subfamily B member 11","KXJ14860.1","2652","358","2.15025e-10","32","0","63"
"A0Q1R3","cno:NT01CX_0056","K03686","molecular chaperone DnaJ","KXJ14860.1","2652","376","1.09078e-09","28","0","58"
"Q16D44","rde:RD1_0379","K03686","molecular chaperone DnaJ","KXJ14860.1","2652","384","1.35741e-09","28","0","58"
"P30725","cac:CA_C1283","K03686","molecular chaperone DnaJ","KXJ14860.1","2652","374","1.62381e-09","28","0","58"
NA,NA,NA,NA,"KXJ14860.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ14869.1",NA,NA,NA,NA,NA,NA
"Q80TP3","mmu:70790","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2792","2.1305e-09","51","3","84"
"Q80TP3","mmu:70790","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2792","4.33469e-61","137","35","298"
"Q80TP3","mmu:70790","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2792","7.55143e-28","80","8","183"
"Q80TP3","mmu:70790","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2792","7.09535e-15","38","0","66"
"O95071","hsa:51366","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2799","7.13955e-10","52","3","84"
"O95071","hsa:51366","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2799","5.41048e-60","131","35","298"
"O95071","hsa:51366","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2799","3.42172e-28","81","8","183"
"O95071","hsa:51366","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2799","6.58023e-15","38","0","66"
"P51592","dme:Dmel_CG9484","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2885","5.06166e-44","116","30","274"
"P51592","dme:Dmel_CG9484","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2885","3.00364e-32","112","51","374"
"P51592","dme:Dmel_CG9484","K10593","E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]","KXJ14903.1","4791","2885","3.66963e-08","29","3","60"
NA,NA,NA,NA,"KXJ14903.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ14914.1",NA,NA,NA,NA,NA,NA
"P19793","hsa:6256","K08524","retinoid X receptor alpha","KXJ14931.1","2125","462","9.49303e-61","122","18","335"
"P28700","mmu:20181","K08524","retinoid X receptor alpha","KXJ14931.1","2125","467","1.14955e-60","122","18","335"
"Q0VC20","bta:509500","K08526","retinoid X receptor gamma","KXJ14931.1","2125","463","2.70231e-60","121","19","333"
"P48443","hsa:6258","K08526","retinoid X receptor gamma","KXJ14931.1","2125","463","3.2812e-60","123","19","333"
"Q6DHP9","dre:436617","K08526","retinoid X receptor gamma","KXJ14931.1","2125","452","3.78851e-60","123","19","334"
NA,NA,NA,NA,"KXJ14931.1",NA,NA,NA,NA,NA,NA
"Q9FGT8","ath:AT5G58070","K03098","apolipoprotein D and lipocalin family protein","KXJ14944.1","2907","186","5.95949e-06","54","60","211"
NA,NA,NA,NA,"KXJ14944.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ14945.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ14951.1",NA,NA,NA,NA,NA,NA
"Q60997","mmu:12945","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","2085","4.91319e-12","40","7","116"
"Q60997","mmu:12945","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","2085","1.16655e-11","39","7","121"
"Q60997","mmu:12945","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","2085","3.25759e-11","38","7","121"
"Q60997","mmu:12945","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","2085","2.1936e-10","37","7","113"
"Q60997","mmu:12945","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","2085","8.79468e-12","40","7","119"
"Q4A3R3","ssc:751862","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","1204","1.06904e-09","57","30","238"
"Q4A3R3","ssc:751862","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","1204","3.14942e-11","44","5","112"
"O60494","hsa:8029","K14616","cubilin","KXJ14953.1","1867","3623","8.50911e-11","39","2","111"
"O60494","hsa:8029","K14616","cubilin","KXJ14953.1","1867","3623","9.44423e-10","36","4","116"
"O60494","hsa:8029","K14616","cubilin","KXJ14953.1","1867","3623","9.26103e-08","37","6","117"
"O60494","hsa:8029","K14616","cubilin","KXJ14953.1","1867","3623","2.87401e-07","35","7","110"
"O60494","hsa:8029","K14616","cubilin","KXJ14953.1","1867","3623","3.52549e-07","36","8","133"
"O60494","hsa:8029","K14616","cubilin","KXJ14953.1","1867","3623","4.41373e-06","32","7","116"
"O60494","hsa:8029","K14616","cubilin","KXJ14953.1","1867","3623","8.35299e-06","34","6","113"
"C6KFA3","dre:561970","K08463","adhesion G-protein coupled receptor G6","KXJ14953.1","1867","1185","1.07845e-10","37","10","118"
"Q7Z407","hsa:114788","K17495","CUB and sushi domain-containing protein","KXJ14953.1","1867","3707","2.54253e-06","36","10","113"
"Q7Z407","hsa:114788","K17495","CUB and sushi domain-containing protein","KXJ14953.1","1867","3707","5.80228e-06","38","10","119"
"Q7Z407","hsa:114788","K17495","CUB and sushi domain-containing protein","KXJ14953.1","1867","3707","6.00307e-06","32","8","112"
"Q7Z407","hsa:114788","K17495","CUB and sushi domain-containing protein","KXJ14953.1","1867","3707","1.76136e-10","43","10","113"
"O57382","xla:399469","K13047","tolloid-like protein 2 [EC:3.4.24.-]","KXJ14953.1","1867","1019","2.76853e-07","31","4","115"
"O57382","xla:399469","K13047","tolloid-like protein 2 [EC:3.4.24.-]","KXJ14953.1","1867","1019","6.24534e-07","32","4","113"
"O57382","xla:399469","K13047","tolloid-like protein 2 [EC:3.4.24.-]","KXJ14953.1","1867","1019","2.55153e-10","42","19","156"
"Q95218","ocu:100008679","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","1594","2.73087e-10","41","5","122"
"Q95218","ocu:100008679","K13912","deleted in malignant brain tumors 1 protein","KXJ14953.1","1867","1594","3.26136e-07","33","7","119"
NA,NA,NA,NA,"KXJ14953.1",NA,NA,NA,NA,NA,NA
"P97321","mmu:14089","K08674","fibroblast activation protein, alpha [EC:3.4.21.-]","KXJ14986.1","3877","761","6.51589e-80","163","66","460"
"P22411","ssc:397492","K01278","dipeptidyl-peptidase 4 [EC:3.4.14.5]","KXJ14986.1","3877","766","8.39901e-80","171","59","459"
"P81425","bta:281122","K01278","dipeptidyl-peptidase 4 [EC:3.4.14.5]","KXJ14986.1","3877","765","2.44684e-79","169","59","458"
"Q9N2I7","fca:493787","K01278","dipeptidyl-peptidase 4 [EC:3.4.14.5]","KXJ14986.1","3877","765","2.91009e-79","169","59","457"
"A5D7B7","bta:508882","K08674","fibroblast activation protein, alpha [EC:3.4.21.-]","KXJ14986.1","3877","760","4.88266e-79","165","62","458"
"Q12884","hsa:2191","K08674","fibroblast activation protein, alpha [EC:3.4.21.-]","KXJ14986.1","3877","760","1.10671e-78","166","62","458"
"P27487","hsa:1803","K01278","dipeptidyl-peptidase 4 [EC:3.4.14.5]","KXJ14986.1","3877","766","1.52383e-76","164","59","458"
NA,NA,NA,NA,"KXJ14986.1",NA,NA,NA,NA,NA,NA
"Q9VL06","dme:Dmel_CG5604","K12231","E3 ubiquitin-protein ligase HECTD1 [EC:2.3.2.26]","KXJ14995.1","4561","2727","1.28906e-22","74","23","187"
"Q9ULT8","hsa:25831","K12231","E3 ubiquitin-protein ligase HECTD1 [EC:2.3.2.26]","KXJ14995.1","4561","2610","1.39822e-21","74","20","188"
NA,NA,NA,NA,"KXJ14995.1",NA,NA,NA,NA,NA,NA
"Q90YK5","gga:373981","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","523","4.39466e-91","183","37","507"
"Q90YK5","gga:373981","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","523","1.3943e-64","135","7","307"
"Q9MYY0","bta:281230","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","545","2.83906e-88","181","37","505"
"Q9MYY0","bta:281230","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","545","3.9565e-65","137","14","326"
"Q9Y251","hsa:10855","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","543","3.5852e-88","181","43","503"
"Q9Y251","hsa:10855","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","543","4.05571e-66","138","9","328"
"Q6YGZ1","mmu:15442","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","535","3.17762e-87","181","43","507"
"Q6YGZ1","mmu:15442","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","535","1.13104e-61","130","10","308"
"Q71RP1","rno:64537","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","536","2.25127e-84","180","43","507"
"Q71RP1","rno:64537","K07964","heparanase [EC:3.2.1.166]","KXJ15010.1","3888","536","2.53325e-62","129","10","308"
"B2RY83","mmu:545291","K07965","heparanase 2 [EC:3.2.1.-]","KXJ15010.1","3888","592","8.9951e-76","181","64","529"
"B2RY83","mmu:545291","K07965","heparanase 2 [EC:3.2.1.-]","KXJ15010.1","3888","592","2.11884e-54","133","16","334"
"Q8WWQ2","hsa:60495","K07965","heparanase 2 [EC:3.2.1.-]","KXJ15010.1","3888","592","2.16958e-75","181","64","529"
"Q8WWQ2","hsa:60495","K07965","heparanase 2 [EC:3.2.1.-]","KXJ15010.1","3888","592","3.44484e-54","133","16","334"
NA,NA,NA,NA,"KXJ15010.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ15014.1",NA,NA,NA,NA,NA,NA
"Q87RX3","vpa:VP0653","K04043","molecular chaperone DnaK","KXJ15022.1","3136","637","5.12755e-07","86","86","375"
"A7MWW0","vha:VIBHAR_01134","K04043","molecular chaperone DnaK","KXJ15022.1","3136","638","5.26547e-07","87","86","375"
"A7MWW0","vca:M892_07270","K04043","molecular chaperone DnaK","KXJ15022.1","3136","638","5.26547e-07","87","86","375"
"P30721","cac:CA_C1282","K04043","molecular chaperone DnaK","KXJ15022.1","3136","615","1.235e-06","116","102","464"
"Q6F6N3","aci:ACIAD3654","K04043","molecular chaperone DnaK","KXJ15022.1","3136","647","1.40667e-06","90","84","373"
NA,NA,NA,NA,"KXJ15022.1",NA,NA,NA,NA,NA,NA
"Q2HJ40","bta:614333","K04521","beta-site APP-cleaving enzyme 1 (memapsin 2) [EC:3.4.23.46]","KXJ15039.1","2652","501","3.14173e-133","204","8","425"
"P56817","hsa:23621","K04521","beta-site APP-cleaving enzyme 1 (memapsin 2) [EC:3.4.23.46]","KXJ15039.1","2652","501","6.49586e-133","203","8","425"
"P56819","rno:29392","K04521","beta-site APP-cleaving enzyme 1 (memapsin 2) [EC:3.4.23.46]","KXJ15039.1","2652","501","1.93094e-132","200","8","425"
"P56818","mmu:23821","K04521","beta-site APP-cleaving enzyme 1 (memapsin 2) [EC:3.4.23.46]","KXJ15039.1","2652","501","2.26642e-132","200","8","425"
"W8W138","spu:585631","K04521","beta-site APP-cleaving enzyme 1 (memapsin 2) [EC:3.4.23.46]","KXJ15039.1","2652","540","4.44164e-112","198","34","448"
"Q9Y5Z0","hsa:25825","K07747","beta-site APP-cleaving enzyme 2 (memapsin 1) [EC:3.4.23.45]","KXJ15039.1","2652","518","6.25784e-108","180","8","406"
"Q6IE75","rno:288227","K07747","beta-site APP-cleaving enzyme 2 (memapsin 1) [EC:3.4.23.45]","KXJ15039.1","2652","514","1.07497e-106","178","8","406"
"Q9JL18","mmu:56175","K07747","beta-site APP-cleaving enzyme 2 (memapsin 1) [EC:3.4.23.45]","KXJ15039.1","2652","514","1.67359e-106","177","8","406"
"Q9GMY6","cfa:403711","K06002","pepsin A [EC:3.4.23.1]","KXJ15039.1","2652","386","6.47723e-23","91","40","356"
NA,NA,NA,NA,"KXJ15039.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ15062.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ15079.1",NA,NA,NA,NA,NA,NA
"Q5XJS5","dre:100004014","K13175","THO complex subunit 6","KXJ15083.1","1577","323","8.65539e-77","137","6","315"
"Q6AY87","rno:79227","K13175","THO complex subunit 6","KXJ15083.1","1577","341","3.28925e-72","134","8","327"
"Q5U4D9","mmu:386612","K13175","THO complex subunit 6","KXJ15083.1","1577","341","1.25872e-71","133","8","327"
"Q86W42","hsa:79228","K13175","THO complex subunit 6","KXJ15083.1","1577","341","2.25243e-70","134","8","327"
"Q9VTV1","dme:Dmel_CG5632","K13175","THO complex subunit 6","KXJ15083.1","1577","350","1.70666e-44","84","7","248"
"Q8L4M1","ath:AT2G19430","K13175","THO complex subunit 6","KXJ15083.1","1577","367","4.14769e-35","76","27","262"
NA,NA,NA,NA,"KXJ15083.1",NA,NA,NA,NA,NA,NA
"Q7TNH6","mmu:74025","K19360","nephrocystin-3","KXJ15089.1","4428","1325","3.53217e-08","35","0","117"
"Q7TNH6","mmu:74025","K19360","nephrocystin-3","KXJ15089.1","4428","1325","2.02693e-27","101","22","405"
"Q7TNH6","mmu:74025","K19360","nephrocystin-3","KXJ15089.1","4428","1325","4.26763e-22","92","27","355"
"Q7TNH6","mmu:74025","K19360","nephrocystin-3","KXJ15089.1","4428","1325","8.76875e-11","54","0","198"
"Q7TNH6","mmu:74025","K19360","nephrocystin-3","KXJ15089.1","4428","1325","3.48836e-34","112","20","380"
"Q7TNH6","mmu:74025","K19360","nephrocystin-3","KXJ15089.1","4428","1325","2.51422e-28","111","29","420"
"Q7Z494","hsa:27031","K19360","nephrocystin-3","KXJ15089.1","4428","1330","1.08485e-25","101","23","406"
"Q7Z494","hsa:27031","K19360","nephrocystin-3","KXJ15089.1","4428","1330","6.18881e-34","115","22","383"
"Q7Z494","hsa:27031","K19360","nephrocystin-3","KXJ15089.1","4428","1330","1.03492e-09","74","37","347"
"Q7Z494","hsa:27031","K19360","nephrocystin-3","KXJ15089.1","4428","1330","1.93679e-24","102","19","378"
"Q7Z494","hsa:27031","K19360","nephrocystin-3","KXJ15089.1","4428","1330","6.55595e-12","48","0","155"
"Q7Z494","hsa:27031","K19360","nephrocystin-3","KXJ15089.1","4428","1330","4.75699e-10","52","0","198"
"P0CI65","dre:562601","K19360","nephrocystin-3","KXJ15089.1","4428","1303","3.44198e-07","34","0","120"
"P0CI65","dre:562601","K19360","nephrocystin-3","KXJ15089.1","4428","1303","6.75713e-19","95","27","375"
"P0CI65","dre:562601","K19360","nephrocystin-3","KXJ15089.1","4428","1303","6.01635e-11","46","0","159"
"P0CI65","dre:562601","K19360","nephrocystin-3","KXJ15089.1","4428","1303","1.74081e-33","114","32","385"
"P0CI65","dre:562601","K19360","nephrocystin-3","KXJ15089.1","4428","1303","1.28266e-29","108","23","406"
"P0CI65","dre:562601","K19360","nephrocystin-3","KXJ15089.1","4428","1303","1.92824e-24","108","24","397"
"A0JM23","xtr:780190","K19360","nephrocystin-3","KXJ15089.1","4428","1311","1.62403e-32","115","25","426"
"A0JM23","xtr:780190","K19360","nephrocystin-3","KXJ15089.1","4428","1311","7.28185e-23","105","24","399"
"A0JM23","xtr:780190","K19360","nephrocystin-3","KXJ15089.1","4428","1311","2.10257e-12","48","0","155"
"A0JM23","xtr:780190","K19360","nephrocystin-3","KXJ15089.1","4428","1311","2.09646e-09","52","0","198"
"A0JM23","xtr:780190","K19360","nephrocystin-3","KXJ15089.1","4428","1311","5.17451e-28","99","21","394"
"Q6AZT7","xla:446530","K19360","nephrocystin-3","KXJ15089.1","4428","1300","2.57225e-08","51","0","198"
"Q6AZT7","xla:446530","K19360","nephrocystin-3","KXJ15089.1","4428","1300","4.15558e-06","32","0","118"
"Q6AZT7","xla:446530","K19360","nephrocystin-3","KXJ15089.1","4428","1300","8.09985e-32","117","28","438"
"Q6AZT7","xla:446530","K19360","nephrocystin-3","KXJ15089.1","4428","1300","5.22951e-28","96","20","377"
"Q6AZT7","xla:446530","K19360","nephrocystin-3","KXJ15089.1","4428","1300","3.16542e-22","103","24","398"
"Q6AZT7","xla:446530","K19360","nephrocystin-3","KXJ15089.1","4428","1300","4.80347e-16","90","42","396"
"Q6AZT7","xla:446530","K19360","nephrocystin-3","KXJ15089.1","4428","1300","4.33833e-12","47","0","155"
"P46824","dme:Dmel_CG5433","K10407","kinesin light chain","KXJ15089.1","4428","508","2.1578e-17","79","41","285"
"P46824","dme:Dmel_CG5433","K10407","kinesin light chain","KXJ15089.1","4428","508","2.98154e-15","49","3","148"
"P46824","dme:Dmel_CG5433","K10407","kinesin light chain","KXJ15089.1","4428","508","4.23192e-15","64","3","194"
"P46824","dme:Dmel_CG5433","K10407","kinesin light chain","KXJ15089.1","4428","508","1.56652e-12","53","0","191"
"P46824","dme:Dmel_CG5433","K10407","kinesin light chain","KXJ15089.1","4428","508","7.94989e-12","47","1","159"
"P46824","dme:Dmel_CG5433","K10407","kinesin light chain","KXJ15089.1","4428","508","1.00139e-06","43","0","149"
"P46824","dme:Dmel_CG5433","K10407","kinesin light chain","KXJ15089.1","4428","508","9.46478e-15","60","1","180"
"P46824","dme:Dmel_CG5433","K10407","kinesin light chain","KXJ15089.1","4428","508","2.27801e-20","57","0","172"
"Q5R581","pon:100173833","K10407","kinesin light chain","KXJ15089.1","4428","560","2.31504e-20","58","0","172"
"Q5R581","pon:100173833","K10407","kinesin light chain","KXJ15089.1","4428","560","2.60148e-17","53","3","148"
"Q5R581","pon:100173833","K10407","kinesin light chain","KXJ15089.1","4428","560","3.48841e-16","61","1","204"
"Q5R581","pon:100173833","K10407","kinesin light chain","KXJ15089.1","4428","560","9.62654e-15","61","3","181"
"Q5R581","pon:100173833","K10407","kinesin light chain","KXJ15089.1","4428","560","2.76962e-13","53","0","191"
"Q5R581","pon:100173833","K10407","kinesin light chain","KXJ15089.1","4428","560","1.48148e-11","57","1","178"
NA,NA,NA,NA,"KXJ15089.1",NA,NA,NA,NA,NA,NA
"G5ECD6","cel:CELE_T25G3.2","K00698","chitin synthase [EC:2.4.1.16]","KXJ15107.1","4773","1322","9.09396e-100","216","92","609"
"O13395","uma:UMAG_10367","K00698","chitin synthase [EC:2.4.1.16]","KXJ15107.1","4773","1180","1.16599e-21","82","30","260"
"Q4P9K9","uma:UMAG_03204","K00698","chitin synthase [EC:2.4.1.16]","KXJ15107.1","4773","2005","3.02812e-19","72","18","214"
"Q8SSI7","ecu:ECU01_1390","K00698","chitin synthase [EC:2.4.1.16]","KXJ15107.1","4773","816","5.99549e-18","97","89","350"
"P78611","ani:AN1555.2","K00698","chitin synthase [EC:2.4.1.16]","KXJ15107.1","4773","1194","1.80665e-16","59","18","178"
"O13394","uma:UMAG_10277","K00698","chitin synthase [EC:2.4.1.16]","KXJ15107.1","4773","1609","4.22727e-16","69","38","233"
NA,NA,NA,NA,"KXJ15107.1",NA,NA,NA,NA,NA,NA
"Q3UQ28","mmu:69675","K19511","peroxidase [EC:1.11.1.7]","KXJ15219.1","1363","1475","1.36416e-07","53","22","178"
"Q8AXY6","gga:373897","K05129","muscle, skeletal, receptor tyrosine kinase [EC:2.7.10.1]","KXJ15219.1","1363","947","1.67474e-07","39","5","101"
"Q62838","rno:81725","K05129","muscle, skeletal, receptor tyrosine kinase [EC:2.7.10.1]","KXJ15219.1","1363","868","3.21083e-07","35","5","84"
"Q61006","mmu:18198","K05129","muscle, skeletal, receptor tyrosine kinase [EC:2.7.10.1]","KXJ15219.1","1363","868","3.23883e-07","35","5","84"
"O15146","hsa:4593","K05129","muscle, skeletal, receptor tyrosine kinase [EC:2.7.10.1]","KXJ15219.1","1363","869","6.71629e-07","35","5","84"
"A4IGL7","xtr:493201","K19511","peroxidase [EC:1.11.1.7]","KXJ15219.1","1363","1457","7.22517e-07","56","22","178"
"Q8WZ42","hsa:7273","K12567","titin [EC:2.7.11.1]","KXJ15219.1","1363","34350","8.27731e-07","34","8","87"
"Q92626","hsa:7837","K19511","peroxidase [EC:1.11.1.7]","KXJ15219.1","1363","1479","2.51206e-06","51","22","178"
NA,NA,NA,NA,"KXJ15219.1",NA,NA,NA,NA,NA,NA
"Q92626","hsa:7837","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1479","6.78705e-23","85","20","256"
"Q92626","hsa:7837","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1479","1.73818e-17","73","19","240"
"Q92626","hsa:7837","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1479","1.3123e-06","49","16","155"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","8.33734e-20","77","14","253"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","3.90584e-19","79","17","253"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","8.23487e-22","82","24","263"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","2.51754e-14","69","22","242"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","4.6583e-14","69","24","249"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","8.19408e-14","78","20","246"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","1.50744e-17","77","24","260"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","1.57237e-16","69","15","244"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","1.99117e-16","75","18","255"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","2.09451e-16","75","27","258"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","5.25149e-16","76","24","252"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","7.42049e-16","67","14","242"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","1.09367e-15","68","14","238"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","2.41604e-15","72","19","249"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","1.54394e-14","68","26","244"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","2.1631e-14","73","15","255"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","7.66961e-08","69","24","253"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","7.66961e-08","60","47","267"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","3.44836e-06","60","29","255"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","3.86394e-13","84","50","328"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","7.84305e-13","70","16","246"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","1.0623e-12","63","15","239"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","1.50073e-12","66","19","242"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","2.53054e-12","74","22","252"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","3.04598e-12","69","18","241"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","5.40232e-12","73","26","261"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","3.62727e-11","67","31","249"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","2.09225e-10","63","18","243"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ15229.1","3434","5635","4.65768e-10","66","38","259"
"Q3UQ28","mmu:69675","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1475","2.63716e-08","50","16","159"
"Q3UQ28","mmu:69675","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1475","1.53641e-20","77","19","242"
"Q3UQ28","mmu:69675","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1475","4.16763e-16","71","29","245"
"A4IGL7","xtr:493201","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1457","2.86352e-20","83","33","284"
"A4IGL7","xtr:493201","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1457","2.41819e-15","72","31","246"
"A4IGL7","xtr:493201","K19511","peroxidase [EC:1.11.1.7]","KXJ15229.1","3434","1457","1.79402e-07","49","14","157"
"Q9Y6N7","hsa:6091","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1651","6.3279e-08","70","28","265"
"Q9Y6N7","hsa:6091","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1651","2.04164e-19","83","21","270"
"Q9Y6N7","hsa:6091","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1651","1.01099e-11","66","34","247"
"O89026","mmu:19876","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1612","2.14833e-19","83","21","270"
"O89026","mmu:19876","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1612","1.0942e-11","66","34","247"
"O89026","mmu:19876","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1612","4.88983e-08","70","28","265"
"O55005","rno:58946","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1651","1.07921e-10","65","34","247"
"O55005","rno:58946","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1651","5.91422e-08","71","28","265"
"O55005","rno:58946","K06753","roundabout, axon guidance receptor 1","KXJ15229.1","3434","1651","2.58832e-19","82","21","270"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ15229.1","3434","5634","3.24781e-17","77","25","261"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ15229.1","3434","5634","5.33702e-19","75","14","253"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ15229.1","3434","5634","5.12029e-18","72","14","245"
